monkey,lead,t_start,t_end,n_nmean,n_nmedian,n_nmode,n_nvariance,n_nskew,n_nkurt,n_niqr,sdnn,rmssd,pnn50,btsdet,avgsqi,tdflag,ulf,vlf,lf,hf,lfhf,ttlpwr,fdflag,ac,dc,samp_en,ap_en
13,LII,1040,1160,439.76801,440,456.66667,0.21771559,-0.10158101,1.7895568,26.666667,14.755189,6.6789103,0,273,0.99455315,5,32.89909,308.35804,123.87374,17.83811,6.94,482.96898,5,-1.2048193,1.741573,1.8216864,0.84576241
13,LII,1050,1170,442.87823,446.66667,456.66667,0.22822833,-0.31363545,1.9992279,26.666667,15.107228,6.7036014,0,271,0.99421982,5,38.734969,320.48464,130.26846,19.997693,6.51,509.48576,5,-1.2449799,1.3981481,1.7700995,0.79765728
13,LII,1060,1180,444.59259,450,456.66667,0.23913534,-0.45074722,2.0596121,23.333333,15.464002,6.3363001,0,270,0.99452846,5,61.122034,367.27412,111.24388,10.096108,11.02,549.73614,5,-1.2349398,1.2992832,1.6863163,0.8207312
13,LII,1070,1190,445.2716,450,456.66667,0.24030183,-0.56147718,2.1326639,23.333333,15.501672,6.3395587,0,270,0.99360254,5,74.253045,374.97858,101.48076,9.866075,10.29,560.57846,5,-1.2058824,1.4468864,1.692947,0.84970565
13,LII,1080,1200,445.24164,450,453.33333,0.23921378,-0.5593893,2.1504256,24.166667,15.466538,6.3383065,0,269,0.99298525,5,76.761473,365.51759,106.29676,10.464073,10.16,559.0399,5,-1.300813,1.214539,1.7601712,0.85039092
13,LII,1090,1210,447.57463,453.33333,453.33333,0.19987997,-0.84329563,2.8448554,18.333333,14.137891,6.3567148,0,268,0.99358125,5,44.282992,331.04049,63.541698,12.956228,4.9,451.82141,5,-1.3333333,1.1666667,1.7646705,0.88260212
13,LII,1100,1220,447.51561,453.33333,453.33333,0.19401344,-0.83125201,2.9156906,16.666667,13.928871,6.1347988,0,267,0.99358125,5,33.704758,338.05807,53.044374,10.626621,4.99,435.43382,5,-1.2938596,1.1956522,1.7012332,0.86561929
13,LII,1110,1230,451.05263,453.33333,456.66667,0.13582699,-0.7498758,3.2663948,16.666667,11.654484,6.1429512,0,266,0.99413051,5,12.204641,210.83532,53.216116,9.414342,5.65,285.67041,5,-1.4529915,1.2172285,1.6802605,0.91499741
13,LII,1120,1240,453.70089,453.33333,456.66667,0.081162098,-0.44249785,3.031435,10,9.009001,5.9578673,0,263,0.99532099,5,0.43178814,100.24421,43.848537,10.872045,4.03,155.39658,5,-1.474359,1.2973485,1.6892174,1.0016964
13,LII,1130,1250,454.66413,456.66667,453.33333,0.063234938,-0.21959135,3.0251135,10,7.9520399,5.8970529,0,263,0.99624691,5,2.174166,74.903504,30.600814,9.6839745,3.16,117.36246,5,-1.4735772,1.2026515,1.7159674,1.0596673
13,LII,1140,1260,454.91762,453.33333,453.33333,0.10066113,1.3261536,8.4180046,10,10.033002,6.2936348,0,263,0.9954686,5,0.22808319,88.078784,68.594128,28.594263,2.4,185.49526,5,-1.563786,1.2931034,1.7522414,1.0025627
13,LII,1150,1270,457.21584,453.33333,453.33333,0.26939811,2.2641012,9.3262646,13.333333,16.413351,6.7050179,0,261,0.99456396,5,15.232218,294.8463,197.22628,20.996791,9.39,528.30159,5,-1.6346154,1.1742424,1.8718536,0.90466834
13,LII,1160,1280,453.24495,453.33333,453.33333,0.45073149,0.60283539,5.7875179,13.333333,21.230438,6.71088,0,264,0.99401053,5,6.5580524,595.53429,329.26776,18.885449,17.43,950.24555,5,-2.0175439,1.7844203,1.818612,0.7645439
13,LII,1170,1290,450.95597,450,453.33333,0.47938568,0.72034805,5.5293059,16.666667,21.894878,6.9388867,0,265,0.9931093,5,13.484561,758.60139,229.19033,14.860855,15.42,1016.1371,5,-2.3020833,1.7037037,1.9087176,0.74241186
13,LII,1180,1300,450.64151,450,453.33333,0.47479734,0.76784982,5.6753764,13.333333,21.789845,7.1126103,0,265,0.99280066,5,3.8494555,760.04491,221.34013,13.831927,16,999.06643,5,-1.9613821,1.9413919,1.9623307,0.75116596
13,LII,1190,1310,450.21384,450,453.33333,0.47541706,0.82247378,5.7236132,13.333333,21.804061,7.28508,0,265,0.9931093,5,4.776755,762.97705,217.59606,12.259851,17.75,997.60972,5,-1.8390805,1.8996416,1.9827573,0.75392991
13,LII,1200,1320,451.0566,450,450,0.47606791,0.71648709,5.5905293,14.166667,21.818981,7.3540799,0,265,0.99372658,5,4.771477,767.85082,215.79567,13.079937,16.5,1001.4979,5,-1.7234848,1.7996454,1.836234,0.75970039
13,LII,1210,1330,451.83648,453.33333,456.66667,0.48323074,0.60528707,5.3397919,16.666667,21.98251,7.3368908,0,265,0.99403522,5,0.8153352,796.76962,207.90014,12.242044,16.98,1017.7271,5,-1.6475096,1.6666667,1.8545357,0.75384149
13,LII,1220,1340,453.04293,453.33333,456.66667,0.48014348,0.46695114,5.3027463,13.333333,21.912177,7.0934376,0,264,0.99370189,5,1.5711728,794.7876,211.54834,11.766862,17.98,1019.674,5,-1.6372549,1.6581633,1.7104381,0.76443122
13,LII,1230,1350,453.23232,453.33333,456.66667,0.48085161,0.43989592,5.2698267,16.666667,21.928329,7.000513,0,264,0.99403522,5,2.6959847,792.7711,214.92672,13.446647,15.98,1023.8405,5,-1.5490196,1.6140351,1.6569707,0.76692226
13,LII,1240,1360,453.0566,453.33333,453.33333,0.47711168,0.46530317,5.3454346,16.666667,21.842886,6.917625,0,265,0.99372658,5,5.453804,781.58021,218.54977,11.882311,18.39,1017.4661,5,-1.577381,1.7407407,1.5965563,0.78313072
13,LII,1250,1370,453.83648,456.66667,456.66667,0.48316339,0.37187515,5.1767564,16.666667,21.980978,7.1066905,0,265,0.99308461,5,9.8640406,782.58573,225.68654,14.895689,15.15,1033.032,5,-1.4655172,0.89215686,1.6570379,0.79877882
13,LII,1260,1380,453.47222,456.66667,453.33333,0.45029749,0.30208735,5.6148019,16.666667,21.220214,6.7766592,0,264,0.99355428,5,17.651543,687.38921,244.90937,17.936496000000002,13.65,967.88663,5,-0.69620253,1.007326,1.5901082,0.79955261
13,LII,1270,1390,451.25313,456.66667,453.33333,0.27356,-1.365183,4.4325216,13.333333,16.539649,6.4881766,0,266,0.99412559,5,84.518977,466.03854,85.752333,14.41648,5.95,650.72633,5,-0.84401709,1.0890152,1.5610401,0.87519848
13,LII,1280,1400,456.75573,456.66667,453.33333,0.12979195,-0.83914716,5.3846365,13.333333,11.392627,6.5637004,0,262,0.99398765,5,29.947544,116.26886,108.30571,18.62178,5.82,273.14389,5,-1.0555556,0.87254902,1.55935,0.88883058
13,LII,1290,1410,459.60409,460,453.33333,0.076466582,0.26915821,2.869887,13.333333,8.7445172,6.3481608,0,261,0.99422222,5,12.802649,79.797195,44.440911,9.7525677,4.56,146.79332,5,-1.0635965,1.1111111,1.5535138,0.94810647
13,LII,1300,1420,460.37179,460,463.33333,0.078668614,0.097953405,2.7286814,13.333333,8.8695329,6.1582171,0,260,0.99419753,5,14.952365,76.519683,51.21957,11.230507,4.56,153.92213,5,-1.2121212,1.1947791,1.5401536,0.9320345
13,LII,1310,1430,461.70513,463.33333,463.33333,0.061903277,0.19291889,2.9127192,10,7.8678636,5.999428,0,260,0.99448148,5,5.9732696,46.555608,47.695742,13.268966,3.59,113.49359,5,-1.1538462,1.2012987,1.5138636,0.98808677
13,LII,1320,1440,462.22651,463.33333,463.33333,0.055703877,0.21585674999999999,3.135236,10,7.463503,5.829179,0,259,0.99353181,5,2.7644303,45.629969,41.272279,10.47238,3.94,100.13906,5,-1.1075949,1.2869198,1.4632775,1.0251173
13,LII,1330,1450,461.25641,461.66667,463.33333,0.066712207,0.17503247,2.7844352,11.666667,8.1677541,5.6836372,0,260,0.99304941,5,0.12418343,64.475251,48.556596,10.788375,4.5,123.94441,5,-1.09375,1.1919831,1.4405341,1.0076218
13,LII,1340,1460,461.59304,463.33333,463.33333,0.068643751,0.10607869,2.7088858,10,8.2851524,5.5881659,0,249,0.99311979,5,0.064814389,68.554405,49.903461,10.177312,4.9,128.69999,5,-1.1111111,1.3063063,1.4508159,1.0010895
13,LIII,0,120,406.26437,406.66667,406.66667,0.30475878,0.17324125,3.2695531,20,17.457342,8.7072954,0,290,0.9921165,5,1.17425,302.60414,312.41481,78.128032,4,694.32123,5,-3.225,3.2777778,2.1387981,0.72680692
13,LIII,10,130,407.19774,406.66667,406.66667,0.28811458,0.1318049,3.3714565,20,16.973938,7.6388631,0,295,0.99181122,5,5.0574397,274.89722,310.57191,81.853178,3.79,672.37975,5,-3.2673267,3.0825243,2.1903986,0.75974667
13,LIII,20,140,407.97052,406.66667,406.66667,0.29253003,0.074334851,3.2785657,20,17.103509,7.6518876,0,294,0.99181122,5,9.3080858,273.65818,320.92511,82.307568,3.9,686.19894,5,-3.1765677,3.2107843,2.1903752,0.73492686
13,LIII,30,150,409.01024,410,410,0.29791352,-0.043271543,3.2017223,20.833333,17.260171,7.5625248,0,293,0.99181122,5,4.4371374,302.8607,317.52953,73.914954,4.3,698.74233,5,-3.0068729,2.9126214,2.1548068,0.74013123
13,LIII,40,160,408.81684,410,406.66667,0.28664708,-0.12931279,3.1780226,23.333333,16.930655,7.5322745,0,293,0.99090734,5,0.77127013,279.88405,303.14653,87.855716,3.45,671.65757,5,-3.1315789,2.9854369,2.0694388,0.75469011
13,LIII,50,170,411.05023,410,410,0.41416624,0.52384929,4.0038444,26.666667,20.351075,7.732646,0,292,0.98995672,5,31.566073,429.70124,380.48305,123.21821,3.09,964.96857,5,-3.3421986,2.9081633,2.1007158,0.69689353
13,LIII,60,180,411.98167,410,410,0.53257284,0.71872239,3.8990714,30,23.07754,7.8149086,0,291,0.98970645,5,46.783188,610.15465,466.7162,123.12141,3.79,1246.7755,5,-3.1205674,3.3894231,1.0503553,0.9159196
13,LIII,70,190,408.06122,406.66667,410,0.50426776,1.0393344,4.7495645,26.666667,22.455907,7.5294895,0,294,0.99030244,5,49.084792,634.0007,369.81816,121.81376,3.04,1174.7174,5,-3.7121212,3.525,0.97470136,0.88305988
13,LIII,80,200,409.30603,406.66667,410,0.42908297,1.4294493,5.5940186,20.833333,20.714318,7.5069729,0,293,0.9910926,5,10.929315,567.7189,266.84302,112.37376,2.37,957.865,5,-3.526936,3.2166667,2.0157522,0.77089653
13,LIII,90,210,410.28539,406.66667,403.33333,0.41606948,1.4235524,5.6151182,23.333333,20.397781,7.3139387,0,292,0.99134288,5,5.7285624,568.47734,252.31473,104.72206,2.41,931.24269,5,-3.4824561,3.2659933,1.8522383,0.78054154
13,LIII,100,220,411.72967,410,410,0.40308989,1.3412456,5.5396042,23.333333,20.077099,7.3967996,0,291,0.99159254,5,0.46108034,524.55274,266.79204,104.49793,2.55,896.30379,5,-3.4707904,3.4536082,1.8746243,0.79326836
13,LIII,110,230,413.32184,410,410,0.41749314,1.1319935,4.8729557,23.333333,20.432649,7.5534746,0,290,0.99159254,5,0.2666903,545.87397,280.28019,108.09835,2.59,934.5192,5,-3.3947368,3.276699,1.9112289,0.77456105
13,LIII,120,240,414.35632,413.33333,410,0.41890374,1.0063407,4.6266197,26.666667,20.467138,7.5381893,0,290,0.99245461,5,0.29247435,550.13678,277.32131,114.60688,2.42,942.35744,5,-3.1547619,3.3164983,1.9051787,0.74966489
13,LIII,130,250,415.27105,413.33333,403.33333,0.41205012,0.93577165,4.5845658,24.166667,20.299018,7.2488824,0,289,0.99245461,5,0.11703461,533.8057,287.89189,108.7154,2.65,930.53002,5,-3.3,3.537415,1.9126242,0.76626042
13,LIII,140,260,414.0162,413.33333,403.33333,0.43255568,0.96977754,4.4817222,25,20.797973,7.0285078,0,288,0.99252877,5,11.264798,562.95726,300.59801,103.30957,2.91,978.12964,5,-3.2828283,3.3993399,1.9495744,0.75732722
13,LIII,150,270,412.46828,410,403.33333,0.44689569,1.0535775,4.5607309,26.666667,21.139908,6.885864,0,289,0.99224141,5,18.374405,633.50993,264.4768,101.57865,2.6,1017.9398,5,-3.2673267,3.0612245,1.9249062,0.75033761
13,LIII,160,280,412.82584,413.33333,403.33333,0.44009649,1.0258309,4.6145123,26.666667,20.978477,6.6955393,0,289,0.99314529,5,8.0981224,641.48405,267.80752,80.375612,3.33,997.7653,5,-2.96875,2.4174917,1.9774751,0.76607551
13,LIII,170,290,408.99198,410,403.33333,0.33009151,1.0232184,5.5279327,23.333333,18.168421,6.1960314,0,291,0.99353974,5,0.55046577,360.28632,315.57001,68.439726,4.61,744.84653,5,-2.5701754,2.6797386,1.93607,0.83999592
13,LIII,180,300,409.05251,410,423.33333,0.23907627,0.29160839,3.2618384,23.333333,15.462091,7.8696909,0.0034364261,292,0.99317273,5,7.7157029,288.13635,186.07739,51.248809,3.63,533.17826,5,-2.549505,2.475,2.1040211,0.88650948
13,LIII,190,310,411.94925,413.33333,423.33333,0.22184309,0.21690939,3.4311293,23.333333,14.894398,8.4665281,0.0034722222,289,0.9920233,5,1.8345031,267.82486,159.58252,58.557437,2.73,487.79932,5,-2.5877193,2.8166667,2.0949457,0.87385305
13,LIII,200,320,413.37963,413.33333,423.33333,0.21656773000000001,0.030134225,3.5083469,20,14.71624,8.3802396,0.0034843206,288,0.9920233,5,0.63762495,246.58743,169.47443,61.350587,2.76,478.05006,5,-2.5742574,2.9166667,2.1330731,0.90465459
13,LIII,210,330,413.72685,413.33333,423.33333,0.21246559,-0.013613662,3.5971709,18.333333,14.576199,8.2990001,0.0034843206,288,0.99144859,5,1.2905495,248.97448,157.85527,61.291674,2.58,469.41197,5,-2.5080906,3.040293,2.0530304,0.90951221
13,LIII,220,340,414.12037,413.33333,413.33333,0.20774078,-0.052788048,3.7189473,16.666667,14.413216,8.2475257,0.0034843206,288,0.99173595,5,2.2381112,244.4245,156.36204,57.970195,2.7,460.99485,5,-2.3232323,2.4365942,1.9366103,0.88968996
13,LIII,230,350,414.08565,413.33333,413.33333,0.20442624,-0.043412036,3.8522309,16.666667,14.297771,8.119796,0.0034843206,288,0.99169338,5,13.215676,247.26041,147.42141,50.364236,2.93,458.26173,5,-2.2766323,2.2395833,1.9302214,0.91504737
13,LIII,240,360,413.21759,413.33333,413.33333,0.25256108,-0.21941319,5.3890322,20,15.89217,12.609566,0.013937282,288,0.99084985,5,14.900673,238.28229,193.38799,58.369041,3.31,504.93999,5,-2.0701754,2.3184818,1.9179617,0.88305135
13,LIII,250,370,414.08565,413.33333,413.33333,0.29091482,-0.079205297,4.6314305,20,17.056225,12.696767,0.013937282,288,0.99107547,5,39.562308,234.10054,250.87896,77.732794,3.23,602.27461,5,-2.1548822,1.828479,1.8800766,0.83279297
13,LIII,260,380,416.45833,416.66667,413.33333,0.27064944,-0.17551141,5.21565,20,16.451427,12.810601,0.013937282,288,0.99157603,5,19.561963,141.87587,301.70448,78.512381,3.84,541.6547,5,-2.3139159,2.0083333,1.8708956,0.82376616
13,LIII,270,390,418.7108,420,420,0.26418297,-0.18502732,5.4630349,16.666667,16.253706,12.914458,0.013986014,287,0.99241681,5,11.280547,115.86311,311.32351,79.635701,3.91,518.10286,5,-2.4422442,2.0954693,1.9757971,0.84021194
13,LIII,280,400,421.05263,420,413.33333,0.34607116,0.013737999,4.2006773,23.333333,18.602988,13.077056,0.014084507,285,0.99237424,5,51.526737,258.96648,327.94973,85.266143,3.85,723.70908,5,-2.4326599,2.1278317,1.9009928,0.73627069
13,LIII,290,410,423.59246,420,413.33333,0.29252521,-0.05174234,5.2051626,20,17.103368,13.205653,0.014184397,283,0.99178099,5,19.13269,208.31408,262.03707000000003,84.485258,3.1,573.9691,5,-2.4734043,2.2484277,1.8269444,0.74075936
13,LIII,300,420,423.55713,423.33333,426.66667,0.27634848,-0.16037562,5.4320375,20,16.623732,12.034885,0.010638298,283,0.99120704,5,16.284095,220.19155,234.87692,84.983766,2.76,556.33633,5,-2.5694444,2.1474359,1.7569394,0.77491479
13,LIII,310,430,423.89671,423.33333,426.66667,0.27231595,-0.21589729,5.5737315,20,16.501998,11.944775,0.010600707,284,0.99176123,5,19.036215,220.74609,230.88609,80.308808,2.87,550.97721,5,-2.55,2.1794872,1.7407041,0.77722682
13,LIII,320,440,425.30733,423.33333,433.33333,0.28296176,-0.34001362,5.4250206,23.333333,16.821467,12.079217,0.010676157,282,0.99081401,5,23.805399,233.32119,228.94398,89.526914,2.56,575.59748,5,-2.6,2.3019802,1.8180036,0.77089535
13,LIII,330,450,427.25979,426.66667,433.33333,0.30551997,-0.37219244,5.110494,20.833333,17.47913,12.117153,0.010714286,281,0.99079273,5,28.982793,233.2418,279.5039,88.406081,3.16,630.13457,5,-2.7690972,2.4833333,1.723222,0.75412391
13,LIII,340,460,427.73428,426.66667,433.33333,0.2986974,-0.44370405,5.3688011,20,17.282864,12.210131,0.010714286,281,0.98993066,5,12.037497,234.44142,274.60544,83.645291,3.28,604.72965,5,-2.766323,2.4742268,1.7674379,0.73699865
13,LIII,350,470,427.71056,426.66667,433.33333,0.29287465,-0.45025527,5.5556281,20,17.113581,12.247449,0.010714286,281,0.98997323,5,3.8451925,268.61627,233.60655,80.666165,2.9,586.73418,5,-2.4410774,2.6241135,1.7175803,0.73193027
13,LIII,360,480,429.32143,426.66667,426.66667,0.2109676,0.30260593,2.8900882,16.666667,14.524724,7.378378,0,280,0.99050812,5,0.3348077,203.61024,162.53695,85.402694,1.9,451.88469,5,-2.2558923,2.374552,1.7662161,0.77724144
13,LIII,370,490,429.25926,426.66667,426.66667,0.18641975,0.49597239,3.0928829,16.666667,13.653562,7.2496865,0,279,0.99055069,5,0.95039587,212.64918,126.19396,57.503849,2.19,397.29739,5,-2.1513605,2.3168498,1.7737283,0.83382134
13,LIII,380,500,430.15532,426.66667,426.66667,0.18842503,0.6707162,3.0615482,16.666667,13.7268,7.2469294,0,279,0.99050812,5,1.4241104,187.85477,139.64308,69.996082,2,398.91804,5,-2.1122112,2.2222222,1.7313475,0.86201958
13,LIII,390,510,431.15108,430,426.66667,0.17492374,0.66599481,3.0186185,16.666667,13.225874,7.1682547,0,278,0.98958219,5,0.75326917,183.5945,132.66716,52.474184,2.53,369.48911,5,-1.7783505,2.1401515,1.7233175,0.85704034
13,LIII,400,520,429.35484,426.66667,426.66667,0.13939042,0.69819546,3.5199206,16.666667,11.806372,6.9714503,0,279,0.98962476,5,2.2209054,126.76969,114.75773,47.650246,2.41,291.39858,5,-1.8971631,2.3275862,1.7273808,0.93096362
13,LIII,410,530,428.3274,426.66667,426.66667,0.15072417,0.68761683,3.4554716,16.666667,12.276977,6.9636243,0,281,0.99077419,5,0.58231736,162.59893,105.04295,47.894879,2.19,316.11907,5,-1.9132653,1.8431373,1.7267236,0.91748126
13,LIII,420,540,428.7381,426.66667,426.66667,0.14551459,0.67434985,3.5535254,16.666667,12.062943,6.8260517,0,280,0.99196543,5,3.3261972,157.46575,105.06801,41.409739,2.54,307.2697,5,-1.7942177,1.7509363,1.6783903,0.89143006
13,LIII,430,550,428.07143,426.66667,426.66667,0.14831826,0.75777085,3.6276809,16.666667,12.178598,6.7821538,0,280,0.9916986,5,9.9851979,167.11419,102.08008,37.962374,2.69,317.14184,5,-1.8112245,1.5900383,1.6994862,0.90637971
13,LIII,440,560,427.58007,426.66667,426.66667,0.13769446,0.80673101,3.9088251,13.333333,11.734328,6.6338478,0,281,0.99143328,5,3.9588373,143.90956,102.89646,39.912392,2.58,290.67725,5,-1.6140351,1.510989,1.6414901,0.91456982
13,LIII,450,570,426.85647,426.66667,426.66667,0.11504321,0.66374402,3.9460981,13.333333,10.72582,6.6458007,0,281,0.99139071,5,0.083287106,115.26383,86.120355,36.553005,2.36,238.02047,5,-1.5934066,1.6666667,1.6897569,0.94443454
13,LIII,460,580,427.94048,426.66667,426.66667,0.12585069,0.590273,3.5389889,13.333333,11.218319,6.310687,0,280,0.99254014,5,0.5693358,124.77063,107.5819,33.503631,3.21,266.4255,5,-1.5,1.4210526,1.7025002,0.93520512
13,LIII,470,590,428,426.66667,426.66667,0.1193628,0.70134586,3.7433546,13.333333,10.925329,6.0398253,0,280,0.99282749,5,0.54212022,119.47324,98.463053,33.486631,2.94,251.96504,5,-1.5730337,1.4108911,1.6884213,0.95523688
13,LIII,480,600,427.54448,426.66667,420,0.11740129,0.80622839,3.9580707999999998,13.333333,10.835187,6.0026449,0,281,0.99284878,5,1.4937094,123.83272,96.492239,25.715095,3.75,247.53376,5,-1.5988372,1.3060897,1.6097044,0.95100884
13,LIII,490,610,426.47754,423.33333,420,0.1275244,0.84765363,3.7871917,13.333333,11.29267,5.9422554,0,282,0.99313614,5,6.9204917,142.69012,102.71367,21.906419,4.69,274.23069,5,-1.501938,1.015873,1.6295622,0.94212824
13,LIII,500,620,425.14828,423.33333,420,0.10736881,0.6312664,3.2405358,13.333333,10.361892,5.8248237,0,281,0.98974685,5,7.7110226,122.27109,71.786303,28.379867,2.53,230.14828,5,-1.5686275,1.0298742,1.6007057,0.97582296
13,LIII,510,630,422.36407,423.33333,420,0.11491325,0.44312491,3.600003,10,10.71976,5.8449723,0,282,0.99015643,5,11.489358,126.80134,93.760416,19.831456,4.73,251.88257,5,-1.2797619,1.0747664,1.5751585,0.95478035000000006
13,LIII,520,640,417.8563,420,420,0.28672002,-1.2747578,5.7217432,13.333333,16.932809,5.8345997,0,283,0.99017497,5,70.36439,452.23233,156.61552,27.632697,5.67,706.84493,5,-1.3856589,0.9775641,1.5687187,0.86582523
13,LIII,530,650,416.82033,420,420,0.51429026,-0.41154242,4.6704797,16.666667,22.677969,10.540926,0.0035587189,282,0.98884164,5,113.87657,668.2862,331.8132,94.134161,3.52,1208.1101,5,-1.532567,0.88283828,0.57967535,0.60664716
13,LIII,540,660,421.66069,420,420,0.93811947,0.61646822,4.2439376,20,30.628736,10.712059,0.0035971223,279,0.98326788,5,3.3844221,1533.9867,408.62417,94.943068,4.3,2040.9383,5,-1.6011236,0.90136054,0.56761139,0.58798873
13,LIII,550,670,427.05314,423.33333,420,1.2779915,0.50079903,3.0143386,21.666667,35.749007,10.715796,0.0036363636,276,0.98215464,5,38.68216,2399.8976,287.13842,91.112422,3.15,2816.8306,5,-1.3697318,1.0677083,0.54803254,0.59348047
13,LIII,560,680,427.56039,423.33333,420,1.29536,0.46028464,2.9179348,26.666667,35.99111,10.755313,0.0036363636,276,0.98248381,5,59.480829,2450.0268,281.53625,85.140351,3.31,2876.1842,5,-1.329588,0.83333333,0.56060903,0.59530536
13,LIII,570,690,426.32972,420,416.66667,1.2994835,0.54687192,2.9582329,26.666667,36.048349,10.707651,0.0036231884,277,0.98279245,5,50.554747,2437.8743,298.5796,85.350536,3.5,2872.3592,5,-1.474359,0.73369565,0.51481815,0.57543328
13,LIII,580,700,428.15217,420,416.66667,1.3867549,0.42869257,2.6074148,36.666667,37.239159,11.055416,0.0036363636,276,0.98248381,5,149.62751,2509.3479,363.04813,91.043231,3.99,3113.0668,5,-1.5217391,0.65740741,0.52761203,0.58192007
13,LIII,590,710,430.0365,420,420,1.4169706,0.27954167,2.4511923,43.333333,37.64267,11.137941,0.0036630037,274,0.98215388,5,182.31229,2604.8942,331.12991,96.810462,3.42,3215.1468,5,-1.510989,1.1754385999999999,0.55652721,0.63123314
13,LIII,600,720,429.85294,420,416.66667,1.4328606,0.2891148,2.4217647,45,37.853145,11.199118,0.0036900369,272,0.97948557,5,131.29665,2656.5054,335.58594,99.526691,3.37,3222.9147,5,-1.7204301,1.1738351,0.60896938,0.63984371
13,LIII,610,730,431.23001,430,410,1.4174115,0.19121109,2.4451653,43.333333,37.648526,11.269245,0.0037037037,271,0.97706053,5,86.639396,2641.4984,349.19631,100.61905,3.47,3177.9532,5,-1.7464539,1.0663082,0.64504116,0.65305472
